"ITRAXX EUROPE CROSSOVER SERIES 16","Untranched","54,690,357,547","4,781,268,499","1,426",
"ITRAXX EUROPE CROSSOVER SERIES 17","Untranched","117,420,262,980","9,651,092,902","7,322",
"ITRAXX EUROPE CROSSOVER SERIES 18","Untranched","17,581,359,865","4,504,736,196","752",
"ITRAXX EUROPE CROSSOVER SERIES 2","Untranched","290,425,191","86,400,520","27",
"ITRAXX EUROPE CROSSOVER SERIES 3","Untranched","249,886,406","106,621,230","19",
"ITRAXX EUROPE CROSSOVER SERIES 4","Untranched","199,259,982","78,519,961","17",
"ITRAXX EUROPE CROSSOVER SERIES 5","Untranched","399,091,211","322,622,530","11",
"ITRAXX EUROPE CROSSOVER SERIES 6","Untranched","1,423,888,372","577,085,371","29",
"ITRAXX EUROPE CROSSOVER SERIES 7","Untranched","3,592,942,421","581,569,630","66",
"ITRAXX EUROPE CROSSOVER SERIES 8","Untranched","32,064,239,989","3,055,784,297","578",
"ITRAXX EUROPE CROSSOVER SERIES 9","Untranched","13,547,365,121","1,287,417,500","322",
"ITRAXX EUROPE ENERGY SERIES 2","Untranched","207,724,768","97,370,985","12",
"ITRAXX EUROPE HIVOL SERIES 1","Untranched","248,296,012","98,993,835","12",
"ITRAXX EUROPE HIVOL SERIES 10","Untranched","11,523,497,783","1,341,626,767","56",
"ITRAXX EUROPE HIVOL SERIES 11","Untranched","4,753,849,067","673,352,820","65",
"ITRAXX EUROPE HIVOL SERIES 12","Untranched","11,972,135,047","2,808,002,642","75",
"ITRAXX EUROPE HIVOL SERIES 13","Untranched","8,780,116,265","1,167,269,519","85",
"ITRAXX EUROPE HIVOL SERIES 14","Untranched","9,348,653,189","1,144,217,264","78",
"ITRAXX EUROPE HIVOL SERIES 15","Untranched","4,230,496,274","326,468,101","68",
"ITRAXX EUROPE HIVOL SERIES 16","Untranched","3,168,683,374","604,959,438","43",
"ITRAXX EUROPE HIVOL SERIES 17","Untranched","2,209,802,051","606,828,961","67",
"ITRAXX EUROPE HIVOL SERIES 2","Untranched","346,067,646","137,617,659","27",
"ITRAXX EUROPE HIVOL SERIES 3","Untranched","155,274,264","78,675,756","18",
"ITRAXX EUROPE HIVOL SERIES 4","Untranched","450,762,747","306,523,861","16",
"ITRAXX EUROPE HIVOL SERIES 5","Untranched","740,045,454","381,598,188","20",
"ITRAXX EUROPE HIVOL SERIES 6","Untranched","3,767,987,158","719,935,098","39",
"ITRAXX EUROPE HIVOL SERIES 7","Untranched","2,384,402,695","583,226,458","34",
"ITRAXX EUROPE HIVOL SERIES 8","Untranched","16,382,624,414","1,067,458,633","89",
"ITRAXX EUROPE HIVOL SERIES 9","Untranched","8,326,144,891","2,062,122,721","61",
"ITRAXX EUROPE INDUSTRIALS SERIES 2","Untranched","220,707,566","58,422,591","11",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 10","Untranched","22,020,613,714","3,614,166,884","264",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 11","Untranched","12,975,181,286","1,873,274,942","220",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 12","Untranched","22,463,973,256","2,611,450,872","360",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 13","Untranched","36,433,150,312","2,646,465,473","585",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 14","Untranched","42,404,041,876","2,146,524,792","794",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 15","Untranched","73,859,310,088","2,399,332,761","1,305",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 16","Untranched","106,533,598,641","3,403,173,318","2,136",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 17","Untranched","204,905,275,427","10,569,174,759","8,035",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 18","Untranched","7,537,819,535","3,423,182,143","210",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 2","Untranched","199,935,090","70,496,593","12",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 3","Untranched","349,496,922","39,987,018","15",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 4","Untranched","428,432,334","259,655,960","14",
